Zipcode,Latitude,Longitude,Supply_KW,Demand_Month_1_KWh,Demand_Month_2_KWh,Demand_Month_3_KWh,Demand_Month_4_KWh,Demand_Month_5_KWh,Demand_Month_6_KWh,Demand_Month_7_KWh,Demand_Month_8_KWh,Demand_Month_9_KWh,Demand_Month_10_KWh,Demand_Month_11_KWh,Demand_Month_12_KWh
94609,37.834403,-122.26436799999999,281.84300000000013,3509786.0,2728921.0,2576379.0,2292553.0,2148817.0,2062162.0,2083127.0,2144413.0,2173044.0,2269855.0,2533556.0,3097662.0
94610,37.811406,-122.24245800000001,888.0749999999997,6590215.0,5068235.0,4736979.0,4211418.0,3993500.0,3819040.0,3842883.0,3994830.0,4097392.0,4263800.0,4792017.0,5911813.0
94611,37.82935,-122.203507,1109.49,9420548.0,7548506.0,34295340.0,6423179.0,34968838.0,5875446.0,24092706.0,24952931.0,12578276.0,6608957.0,18431956.0,19044012.0
94612,37.8088,-122.269196,1223.386,34051178.0,30253731.0,1956177.0,31732519.0,1698939.0,1623837.0,1665293.0,1686614.0,23930189.0,14278723.0,13422765.0,23663142.0
94613,37.780853,-122.182845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94618,37.844671999999996,-122.238105,114.633,3687607.0,2960561.0,2772483.0,2481573.0,2341402.0,2231487.0,2217705.0,2364944.0,2494169.0,2581232.0,2873725.0,3381586.0
94619,37.790438,-122.140819,1225.0610000000001,4835772.0,3911100.0,3753490.0,3424316.0,3319541.0,3243611.0,3316449.0,3410550.0,3552107.0,3494526.0,3805674.0,4517665.0
94621,37.748272,-122.216825,2243.0589999999997,14329798.0,12312532.0,12932279.0,11776232.0,12172772.0,11987724.0,12755346.0,13052706.0,12916435.0,3039638.0,13709668.0,14681969.0
94702,37.865777,-122.286321,287.485,5332924.0,4485875.0,4571848.0,4168378.0,4161869.0,4005160.0,2955401.0,3093886.0,4218150.0,4412894.0,4552571.0,5033575.0
94703,37.863911,-122.27564299999999,371.049,3045033.0,2426804.0,2277324.0,2028657.0,1897777.0,1783605.0,2827601.0,2951053.0,1921064.0,2048530.0,2309721.0,2747225.0
94704,37.866535999999996,-122.25799599999999,242.14700000000002,9318146.0,8405238.0,10461933.0,8371680.0,9641313.0,9715305.0,8211385.0,8363565.0,10720990.0,10801533.0,10295639.0,9857265.0
94705,37.865183,-122.23820900000001,190.528,2703625.0,2172209.0,1993580.0,1778925.0,1628799.0,1517708.0,1486518.0,1620371.0,1713786.0,1822042.0,2097511.0,2415744.0
94706,37.889703999999995,-122.29553100000001,98.003,2759428.0,2168083.0,2055023.0,1833981.0,1744377.0,1642967.0,1650151.0,1716294.0,1756170.0,1853045.0,2069298.0,2480145.0
94707,37.898189,-122.27913000000001,131.231,2685337.0,2192601.0,2030460.0,1820395.0,1678411.0,1552321.0,1541140.0,1662450.0,1712822.0,1832797.0,2129896.0,2448227.0
94708,37.902944,-122.26179499999999,72.822,2630669.0,2134940.0,1985341.0,1799246.0,1657425.0,1537682.0,1528219.0,1644901.0,1703395.0,1799998.0,2081808.0,2360331.0
94709,37.879234000000004,-122.26683899999999,115.04,3176985.0,2750293.0,2789515.0,2574649.0,2325196.0,2362522.0,2416149.0,2532616.0,2606546.0,2664396.0,2706492.0,2871120.0
94710,37.863914,-122.30646499999999,1135.203,10057700.0,8588531.0,9339088.0,8782079.0,9077197.0,8940546.0,9027837.0,9634025.0,9212984.0,9369749.0,8936952.0,9092242.0
94720,37.873832,-122.254944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94801,37.952844,-122.381974,2997.571000000001,9930389.0,8512018.0,8760817.0,8803796.0,8954742.0,8400382.0,8061910.0,8353084.0,8041932.0,8646665.0,8707624.0,8962554.0
94803,37.959548999999996,-122.283578,170.187,6614108.0,5495594.0,5467392.0,5041476.0,5066996.0,5034906.0,5058784.0,5161005.0,5433126.0,5275085.0,5524453.0,6375606.0
94804,37.916554999999995,-122.341233,5055.223000000001,18996550.0,23140131.0,24175100.0,22942711.0,23706534.0,22448737.0,22866117.0,24366243.0,25140686.0,24949997.0,24103622.0,17438485.0
94805,37.942797999999996,-122.322923,0.0,2452837.0,1952843.0,1882094.0,1702148.0,1624326.0,1565792.0,1567338.0,1614551.0,1642554.0,1710939.0,1881263.0,2265271.0
94806,37.98079,-122.337627,3124.8240000000005,18167770.0,15413484.0,15879925.0,15086424.0,15118109.0,14560965.0,15031350.0,15476540.0,15754768.0,15802186.0,15800163.0,17161970.0
94901,37.978138,-122.497611,1670.83,20033292.0,16669654.0,16808499.0,15783442.0,15746661.0,15798676.0,15957865.0,16670467.0,16945580.0,16284382.0,16287374.0,17799142.0
94903,38.022366,-122.555605,2213.928000000001,6861794.0,5621513.0,5382299.0,4835272.0,4732377.0,4946294.0,5148742.0,5150468.0,5411075.0,4958664.0,5520734.0,6702127.0
94904,37.945512,-122.56012,865.007,2542473.0,2052861.0,1997977.0,1840918.0,2656849.0,1924358.0,1945753.0,2010521.0,2190029.0,2125381.0,2343442.0,2722479.0
94914,,,8.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94920,37.885628999999994,-122.46858,202.717,5541267.0,4576139.0,4480403.0,4083264.0,3986098.0,3755756.0,3767119.0,4025823.0,4199210.0,4406311.0,4671277.0,5227247.0
94922,38.344946,-122.948799,72.935,185797.0,154309.0,161568.0,146884.0,143969.0,127871.0,134350.0,137303.0,123030.0,141119.0,157951.0,192265.0
94923,38.339402,-123.034599,19.492,802899.0,674666.0,1413908.0,626512.0,1307655.0,1326068.0,1597829.0,1566499.0,1275164.0,1619730.0,682671.0,1454657.0
94924,37.943087,-122.72379,155.46799999999996,152720.0,120620.0,111414.0,103965.0,96683.0,86033.0,101795.0,119996.0,143794.0,174880.0,226280.0,268690.0
94925,37.931846,-122.50773799999999,847.6129999999998,5227005.0,4395370.0,4544418.0,4302865.0,4446972.0,4385737.0,4510152.0,4647020.0,4675232.0,4652851.0,4565371.0,4950847.0
94928,38.34642,-122.69412700000001,5183.603,16405268.0,13946183.0,14162234.0,13592728.0,13000206.0,13729472.0,14688477.0,14803959.0,15088630.0,14725214.0,14814404.0,16245150.0
94929,38.25242,-122.962717,0.0,217970.0,175436.0,166773.0,174288.0,164902.0,158001.0,186024.0,166422.0,140904.0,160600.0,190267.0,222471.0
94930,37.943963000000004,-122.616418,749.3580000000002,93769.0,84847.0,77726.0,74245.0,68271.0,70151.0,76898.0,95909.0,121533.0,122407.0,193050.0,276742.0
94931,38.324133,-122.714633,652.6080000000001,3731357.0,3163024.0,3248818.0,3023449.0,2980914.0,3049281.0,3183888.0,3224500.0,3238143.0,3162224.0,3243634.0,3657749.0
94933,38.012599,-122.687478,0.0,177611.0,140117.0,137309.0,128224.0,118770.0,113818.0,115603.0,124429.0,109659.0,153735.0,199079.0,293217.0
94937,38.11649,-122.930351,100.91,180101.0,137395.0,131823.0,128376.0,115347.0,104885.0,114422.0,122641.0,113120.0,138679.0,182131.0,263604.0
94938,38.029069,-122.726523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94939,37.937082000000004,-122.53236899999999,1106.116,6064523.0,5120532.0,5203157.0,4936157.0,4343663.0,5142111.0,5242491.0,5416198.0,5486357.0,5323194.0,5378046.0,6014122.0
94940,38.17857,-122.88318999999998,87.70100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94941,37.897665,-122.563172,499.426,12142331.0,10021204.0,10064344.0,8652155.0,8479153.0,8116050.0,8109190.0,8498537.0,8705998.0,9127951.0,9773718.0,11015773.0
94945,38.134068,-122.52718999999999,811.903,8969013.0,7693895.0,8043956.0,7671240.0,7836404.0,7546731.0,8968459.0,8897371.0,9034275.0,8394634.0,8113228.0,8816097.0
94946,38.082829,-122.671527,22.084,145180.0,122260.0,116586.0,109588.0,99874.0,98339.0,100114.0,141267.0,112202.0,130073.0,159013.0,186782.0
94947,38.112165999999995,-122.63438400000001,1068.816,7671540.0,6258536.0,6242658.0,5795946.0,5957709.0,6298037.0,6584118.0,6534070.0,6780629.0,4305096.0,4753223.0,5793528.0
94949,38.060475,-122.508496,1053.0210000000004,15117056.0,13054691.0,13892702.0,13214321.0,14142837.0,15521644.0,15779966.0,15986489.0,16043303.0,14415947.0,13695435.0,14637064.0
94951,38.320861,-122.646138,24.326,1299829.0,1053146.0,998811.0,933129.0,1073889.0,868810.0,902270.0,924055.0,959249.0,944021.0,1058536.0,1272099.0
94952,38.234553000000005,-122.76038500000001,2297.455,17951571.0,14866903.0,12486749.0,13197269.0,13796304.0,14110337.0,14952009.0,17173811.0,14964495.0,14830467.0,16430265.0,17375971.0
94954,38.235014,-122.557332,4467.0790000000015,18480010.0,16111952.0,16949215.0,15947380.0,16480425.0,16969102.0,17561794.0,17909526.0,18037509.0,17723753.0,17544338.0,18851305.0
94956,38.045857,-122.861209,169.17200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41063.0,71502.0,107340.0,184294.0
94957,37.963111,-122.563588,172.15300000000005,953476.0,771592.0,767200.0,711169.0,743550.0,765187.0,752359.0,784114.0,822778.0,772612.0,827239.0,944054.0
94960,37.995864000000005,-122.57781399999999,619.366,5258536.0,4338948.0,4308472.0,4091026.0,4105929.0,4119538.0,4225211.0,4449135.0,4625045.0,6623672.0,6925459.0,7570479.0
94963,38.013719,-122.67012,47.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46318.0,82414.0,121748.0,175752.0
94964,37.943257,-122.492151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94965,37.852903999999995,-122.547207,929.847,6525071.0,5464949.0,5450326.0,5043772.0,5002929.0,4748753.0,4832452.0,4955991.0,4958150.0,5177061.0,5414361.0,6025106.0
94970,37.914513,-122.64688999999998,21.636999999999997,401460.0,326991.0,301512.0,299296.0,268130.0,254827.0,296470.0,288637.0,258664.0,291559.0,340302.0,403543.0
94971,38.231547,-122.928226,28.258000000000003,275427.0,236399.0,235491.0,192179.0,190070.0,95518.0,97994.0,102612.0,91590.0,104278.0,115445.0,142039.0
94972,38.287346,-122.968556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94973,38.012696999999996,-122.63959799999999,110.962,314091.0,249829.0,240579.0,208520.0,175151.0,163738.0,159984.0,171552.0,185638.0,219527.0,290355.0,382700.0
95002,37.438672,-122.011582,23.645,288324.0,265178.0,257485.0,234858.0,239593.0,254735.0,278802.0,275020.0,292886.0,246694.0,257633.0,336816.0
95003,37.0067,-121.878207,583.5980000000002,6009596.0,4947395.0,6316470.0,5969383.0,5792269.0,5454140.0,5865403.0,6030125.0,5882315.0,4500040.0,6670628.0,7645068.0
95004,36.874755,-121.63073200000001,1076.024,882483.0,672098.0,642863.0,596753.0,571926.0,531997.0,549301.0,577618.0,592538.0,620762.0,680290.0,832334.0
95005,37.098768,-122.091734,10.206,1671290.0,1359440.0,1331919.0,1203547.0,1157778.0,1148149.0,1201849.0,1197744.0,1206327.0,1234677.0,1383689.0,1683512.0
95006,37.171267,-122.149524,72.999,2911575.0,3109486.0,3154128.0,2895784.0,2755014.0,2707253.0,2845868.0,2785253.0,2712827.0,2087927.0,3119880.0,3651891.0
95007,37.104964,-122.106903,0.0,0.0,170349.0,176787.0,160129.0,156339.0,149269.0,158695.0,155226.0,150694.0,155540.0,177776.0,215116.0
95008,37.279173,-121.95533999999999,1363.851,9968049.0,17679339.0,18515986.0,17297547.0,19079013.0,20714687.0,22766281.0,22904681.0,22195620.0,7239211.0,18351568.0,20434859.0
95010,36.976175,-121.95316000000001,460.525,1854918.0,4194962.0,4099379.0,4163076.0,3924722.0,3733853.0,4270584.0,4402143.0,4093615.0,1393922.0,4399895.0,4522960.0
95012,36.784482000000004,-121.759054,344.79699999999997,1392783.0,1077210.0,1077927.0,1015813.0,985721.0,924375.0,980029.0,1002644.0,974293.0,1042433.0,1108655.0,1327980.0
95013,37.215362,-121.74152099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95014,37.306490999999994,-122.08063999999999,16647.821,12063129.0,66746728.0,72692621.0,68725395.0,59142334.0,65437095.0,83060140.0,86538754.0,71345354.0,1258968436.0,73024874.0,59420730.0
95017,37.114335,-122.23716200000001,0.0,92912.0,72689.0,72815.0,69135.0,63335.0,54594.0,63122.0,62204.0,62713.0,66892.0,73309.0,88170.0
95018,37.074092,-122.059372,155.743,2048098.0,2747365.0,2845771.0,2564695.0,2558658.0,2498346.0,2600655.0,2596003.0,2548043.0,1515992.0,2857258.0,3276002.0
95019,36.935538,-121.783134,51.342,684259.0,544115.0,518714.0,478349.0,912887.0,448680.0,844644.0,932545.0,470524.0,485824.0,522914.0,655552.0
95020,37.018419,-121.554249,5509.701,11791652.0,9225813.0,21721690.0,20617759.0,22580411.0,24725641.0,27839678.0,28006361.0,26483860.0,8980838.0,22145650.0,24597253.0
95023,36.902045,-121.350783,4226.56,9347109.0,7349928.0,14431044.0,13525006.0,14330361.0,17554613.0,16975829.0,19690386.0,17020742.0,7263295.0,14759330.0,18580500.0
95030,37.222759,-121.983272,217.816,4784323.0,6409159.0,6558927.0,6155177.0,6894956.0,7663500.0,8593988.0,8562636.0,8132693.0,3689200.0,6908779.0,7745307.0
95032,37.216953000000004,-121.92655500000001,185.013,6944280.0,5561204.0,11878384.0,11007752.0,12214526.0,13324935.0,14991330.0,15078739.0,14235881.0,5318756.0,11983208.0,13131513.0
95033,37.160846,-121.983966,134.724,3260920.0,2495533.0,2462548.0,2266251.0,2089791.0,2067798.0,2214880.0,2227268.0,2151806.0,2128378.0,2571529.0,2865021.0
95035,37.444349,-121.86885900000001,8302.671,11402905.0,37100557.0,39226851.0,38278353.0,41157155.0,42358011.0,46437882.0,47253806.0,45713796.0,8772785.0,40251172.0,41517201.0
95037,37.174063000000004,-121.598747,6934.331999999999,11221637.0,8872340.0,19406344.0,17746829.0,20904830.0,21873813.0,24592884.0,25774876.0,25251849.0,8411361.0,21118037.0,22252410.0
95038,,,3.9730000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95039,36.82815,-121.776583,0.0,182637.0,144020.0,143257.0,135335.0,131417.0,120518.0,122135.0,122465.0,119822.0,129411.0,137680.0,168644.0
95041,37.050419,-122.05781599999999,42.181999999999995,164761.0,136689.0,136022.0,123007.0,119935.0,119425.0,124379.0,120675.0,116455.0,122210.0,141760.0,175366.0
95043,36.525703,-120.952122,460.525,149112.0,116862.0,107078.0,106548.0,111751.0,136171.0,164583.0,152994.0,133876.0,112470.0,118854.0,146849.0
95044,,,0.0,0.0,114771.0,120506.0,107188.0,98028.0,94116.0,100531.0,98772.0,96207.0,98592.0,120402.0,138811.0
95045,36.825745,-121.51858700000001,88.955,976412.0,1445159.0,1687042.0,1567786.0,1688954.0,1659860.0,1735081.0,1788810.0,1723270.0,680014.0,1664594.0,2011492.0
95046,37.099308,-121.59924,36.598,1756408.0,1358066.0,1876960.0,1745528.0,1919992.0,2198355.0,2491896.0,2566776.0,1482951.0,1239367.0,2172423.0,2655744.0
95050,37.351157,-121.95229499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95054,37.393491,-121.96467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95060,37.036460999999996,-122.12175,2773.188,9190882.0,15306282.0,15254847.0,14355351.0,14399388.0,14042530.0,14342012.0,14925540.0,14849205.0,6355156.0,15575183.0,16819862.0
95062,36.970525,-121.98748799999998,1226.5509999999995,6493573.0,8390264.0,8294848.0,7668550.0,7568259.0,7289544.0,7494168.0,7746647.0,7713291.0,4700344.0,8331961.0,9416807.0
95064,36.991107,-122.059022,0.0,121228.0,101686.0,90307.0,84246.0,79606.0,70880.0,68714.0,73791.0,76565.0,85643.0,95501.0,101639.0
95065,37.031475,-121.98333999999998,44.24100000000001,1960561.0,1601520.0,1497775.0,1358402.0,1279499.0,1196517.0,1197373.0,1253975.0,1270974.0,1356041.0,1545418.0,3141264.0
95066,37.067917,-122.013995,739.9,3514887.0,6954736.0,7157528.0,6768585.0,7026552.0,7008463.0,7308510.0,7508966.0,7399212.0,2559894.0,7093879.0,7700572.0
95070,37.260498999999996,-122.04616499999999,1849.9129999999998,9292790.0,7518869.0,7249921.0,6582208.0,6941968.0,8014597.0,8806712.0,8707420.0,8758832.0,7123450.0,7800295.0,9135629.0
95073,37.042254,-121.930051,698.1750000000002,2431661.0,4670404.0,4631507.0,4551207.0,4508020.0,4360007.0,4682760.0,4802264.0,4686823.0,1763361.0,4928923.0,3848478.0
95075,36.779046,-121.142439,14.817,207081.0,112424.0,110216.0,160785.0,104675.0,123368.0,143542.0,138595.0,138370.0,112152.0,116856.0,144811.0
95076,36.946256,-121.756479,6463.118000000001,38179299.0,33537593.0,43442558.0,34520310.0,44458477.0,55705472.0,224341262.0,60515984.0,46743457.0,31917024.0,40802589.0,41634368.0
95110,37.346512,-121.909803,930.154,3010978.0,13043501.0,13889638.0,13825550.0,15198567.0,14905064.0,16971092.0,17424299.0,17026161.0,2249663.0,14596380.0,14698612.0
95111,37.283111,-121.826245,2540.8949999999995,8679636.0,6721634.0,9791020.0,9032145.0,9906740.0,10745996.0,12136261.0,12175320.0,11837695.0,6247456.0,9925246.0,11789330.0
95112,37.344482,-121.88353500000001,8319.191000000003,9208812.0,183733282.0,25536007.0,23372392.0,24972190.0,26175164.0,29868900.0,30725255.0,30052486.0,6637174.0,26735616.0,29324901.0
95113,37.333694,-121.891002,188.476,590510.0,446339.0,10577037.0,10171386.0,11373488.0,11512840.0,12255059.0,12402451.0,12266605.0,507884.0,10309323.0,10242693.0
95116,37.350421000000004,-121.852585,1684.668,6543162.0,5001500.0,7999860.0,7306850.0,7939593.0,8550608.0,9610678.0,9593031.0,9559845.0,4698176.0,8019109.0,9607394.0
95117,37.311181,-121.96186999999999,593.092,5146673.0,5176943.0,5112376.0,4583069.0,5119023.0,4056964.0,4493358.0,5983630.0,6016030.0,3649208.0,5044223.0,6274887.0
95118,37.255520000000004,-121.889995,1441.11,6104419.0,4840264.0,4673566.0,4279142.0,4770317.0,5606745.0,6568277.0,6286156.0,6131472.0,4590849.0,4818233.0,5993663.0
95119,37.230327,-121.785227,1670.809,1806704.0,1436498.0,6713303.0,6379316.0,7120261.0,7652980.0,8078029.0,8389349.0,7779472.0,1374542.0,6978453.0,7117484.0
95120,37.186141,-121.84355500000001,1439.11,9090317.0,7299821.0,6980850.0,8010435.0,8865774.0,10233244.0,11693282.0,11647138.0,11367491.0,6819508.0,7502484.0,10830237.0
95121,37.304151,-121.80986899999999,1342.641,6094613.0,4845779.0,7141043.0,6641353.0,7315747.0,7932388.0,9077918.0,8984571.0,8775299.0,4407968.0,7228803.0,8451480.0
95122,37.328684,-121.835269,3209.98,7720303.0,5781100.0,12795703.0,12099848.0,13037588.0,13718997.0,15254369.0,15426662.0,15170480.0,5166605.0,12999585.0,14862011.0
95123,37.244238,-121.831604,4330.8049999999985,12709698.0,10055976.0,18218495.0,15637218.0,17129700.0,18904388.0,21828027.0,21622971.0,20755809.0,9751671.0,18737704.0,19244746.0
95124,37.256765,-121.922762,1663.7079999999994,9739210.0,7797562.0,16572956.0,15793035.0,17371841.0,18761647.0,21738834.0,21867092.0,20863565.0,7482807.0,17406659.0,18754424.0
95125,37.295056,-121.89143999999999,2533.351,11533340.0,9053273.0,16901684.0,15709603.0,17691427.0,19336105.0,21384857.0,21570733.0,21038517.0,8836480.0,17310657.0,19976810.0
95126,37.326791,-121.91674499999999,1093.8639999999998,6847717.0,5231749.0,12254435.0,11597719.0,12834549.0,12881471.0,14252303.0,14369374.0,14212436.0,5196997.0,11537573.0,12928674.0
95127,37.371091,-121.800752,1166.233,10033694.0,7689589.0,10814261.0,9845902.0,10458962.0,11445526.0,12964225.0,12733044.0,12730401.0,6987140.0,10704746.0,12934663.0
95128,37.315977000000004,-121.936319,1372.2000000000005,6520790.0,13177859.0,14062988.0,12925616.0,14178927.0,16893211.0,18148879.0,16787616.0,16588808.0,4779489.0,13968190.0,15240927.0
95129,37.305741999999995,-122.000927,2420.704,7345565.0,5656560.0,5441818.0,4872690.0,5042678.0,5451481.0,5859683.0,5848218.0,5990754.0,5039053.0,5485905.0,6904206.0
95130,37.277121,-121.98613300000001,855.4830000000002,2469185.0,1941255.0,1886379.0,1714009.0,1820384.0,2062302.0,2298422.0,2253262.0,2233287.0,1812455.0,1940192.0,2375038.0
95131,37.387111,-121.89741699999999,3527.088000000001,5102788.0,26459841.0,28940899.0,27543547.0,29988856.0,30727381.0,33061910.0,34501044.0,32664692.0,3731810.0,28971411.0,28850989.0
95132,37.424565,-121.748597,699.779,6831399.0,7184981.0,7012899.0,6547402.0,6869919.0,7343201.0,8146994.0,8216730.0,8406983.0,5008341.0,7290633.0,8368573.0
95133,37.371606,-121.860844,1855.216,4250733.0,3377427.0,7507635.0,6894196.0,7476146.0,7872989.0,8547929.0,8722619.0,8713527.0,3322598.0,7537800.0,8136584.0
95134,37.426377,-121.95097700000001,3189.8990000000003,870299589.0,315941641.0,871329708.0,368883852.0,400746999.0,358000710.0,389754526.0,435325877.0,390259535.0,390005176.0,357461341.0,833309910.0
95135,37.284529,-121.658321,641.025,4208309.0,3347814.0,3185986.0,2885885.0,3134015.0,3747955.0,5940510.0,5701020.0,5769655.0,3144882.0,4664293.0,5446341.0
95136,37.269128,-121.85099199999999,1397.099,8665015.0,6824480.0,9440798.0,8972106.0,9619240.0,10761020.0,12756960.0,12526033.0,12151918.0,6598147.0,9927238.0,11400752.0
95138,37.246623,-121.733833,1257.697,3984384.0,3198234.0,9723622.0,9558648.0,10730793.0,11369158.0,11637888.0,11759879.0,11501359.0,3108189.0,8852391.0,8969270.0
95139,37.224914,-121.764075,23.656999999999996,1376788.0,1116764.0,1079040.0,1001307.0,1090133.0,1253418.0,2101532.0,2102808.0,1984889.0,1057644.0,1121364.0,1375686.0
95140,37.393503,-121.62000900000001,0.0,114657.0,90398.0,81088.0,74660.0,70377.0,76531.0,85953.0,81726.0,85689.0,73111.0,85276.0,103674.0
95141,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95148,37.335987,-121.777603,1208.542,7647702.0,6023282.0,7717471.0,7109215.0,7575145.0,8770693.0,10035087.0,9728371.0,9787162.0,5649204.0,7836656.0,9286031.0
95192,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95201,,,30.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95202,37.959736,-121.28828700000001,520.982,1311870.0,929925.0,875375.0,796312.0,1003418.0,1981934.0,2449834.0,2160443.0,1243842.0,862384.0,891994.0,1226769.0
95203,37.952452,-121.329655,628.1930000000001,7294357.0,5962965.0,6466916.0,6081832.0,7161163.0,8502746.0,9643779.0,9443715.0,8230047.0,7077132.0,6762903.0,7476076.0
95204,37.973735999999995,-121.31924599999999,1132.944,9416596.0,7668509.0,7740982.0,7250283.0,10084638.0,12856983.0,15687674.0,14828931.0,11820877.0,8494636.0,7931538.0,9229239.0
95205,37.964578,-121.259841,2290.884000000001,18806240.0,15808929.0,16739058.0,15669986.0,18638033.0,23411087.0,27487751.0,26688507.0,22731185.0,17459134.0,16270219.0,17841300.0
95206,37.918853999999996,-121.417427,6839.510000000001,26845941.0,21605745.0,19772484.0,18683678.0,23131619.0,27410336.0,33976612.0,33042851.0,26859510.0,22682893.0,20397017.0,21556820.0
95207,38.002125,-121.324979,4030.197000000001,18144903.0,15260291.0,15742123.0,15147493.0,18603034.0,23371152.0,27904275.0,26711831.0,22534855.0,16786612.0,16002497.0,17494680.0
95209,38.046863,-121.352802,1267.9789999999996,8271485.0,6597369.0,8457635.0,8005455.0,7639039.0,13435371.0,16821324.0,13123890.0,10307212.0,8945918.0,7121533.0,8605590.0
95210,38.030177,-121.29791200000001,1486.476,14002318.0,11850555.0,12172892.0,11765561.0,14022342.0,16897791.0,20595220.0,23232964.0,16518797.0,10517977.0,12384568.0,13219406.0
95211,37.97925,-121.31340900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95212,38.049939,-121.23297,2220.562,8187767.0,6703366.0,4384276.0,4136857.0,7891035.0,8351123.0,10626161.0,9763165.0,10793979.0,7482639.0,7367717.0,8341650.0
95215,37.949421,-121.157283,5399.018000000001,13399080.0,10031463.0,10096894.0,9535315.0,11281137.0,18946284.0,21466895.0,21289663.0,16551758.0,13136044.0,12279054.0,13176763.0
95219,38.051726,-121.48303600000001,2520.974,10703679.0,8928903.0,9128557.0,8457613.0,10508905.0,13259019.0,16021609.0,15412352.0,13002968.0,9557597.0,9361446.0,10655011.0
95220,38.200231,-121.23503400000001,1168.187,4052142.0,1840397.0,1703217.0,17132784.0,1896852.0,4379797.0,7747235.0,7620613.0,4119942.0,2938726.0,1934616.0,2445850.0
95222,38.072109000000005,-120.631346,692.045,4846741.0,4013886.0,3767289.0,3621198.0,3918410.0,4832778.0,6020493.0,5953132.0,4624356.0,3863645.0,3790131.0,4228187.0
95223,38.433968,-119.96843600000001,47.1,5292801.0,5967987.0,5717398.0,5347723.0,3372004.0,3599500.0,4281133.0,3979898.0,3502348.0,3620802.0,3750668.0,7185650.0
95224,38.231324,-120.32268799999999,0.0,0.0,166517.0,160437.0,154036.0,135246.0,142115.0,156058.0,155381.0,140625.0,135752.0,165761.0,186027.0
95225,38.193762,-120.875928,37.07,806469.0,632990.0,544006.0,521897.0,589690.0,897408.0,1156930.0,1083762.0,776732.0,583655.0,669963.0,803706.0
95227,38.210353000000005,-121.05125600000001,224.43400000000003,462342.0,345063.0,316421.0,283435.0,336718.0,967873.0,1274942.0,1219254.0,950764.0,597806.0,414455.0,445553.0
95228,37.90723,-120.68830700000001,46.887,1776912.0,1373808.0,1270649.0,1168757.0,1356651.0,2079835.0,2870023.0,2614238.0,1861808.0,1196836.0,1330684.0,1683921.0
95229,,,2.8739999999999997,143834.0,114372.0,109569.0,95040.0,83186.0,98611.0,115978.0,115072.0,91378.0,83851.0,104645.0,134247.0
95230,38.000494,-120.898152,402.517,165934.0,122503.0,112936.0,95991.0,1344333.0,2147051.0,2768761.0,2659673.0,1980943.0,103838.0,116900.0,155793.0
95231,37.873793,-121.290146,145.07299999999998,631627.0,476646.0,485533.0,486293.0,610224.0,819912.0,1011076.0,938635.0,757275.0,536174.0,550173.0,657078.0
95232,38.355338,-120.59401799999999,4.738,176708.0,143919.0,146214.0,151686.0,130632.0,132757.0,155404.0,138124.0,116308.0,120986.0,146806.0,155938.0
95233,38.161669,-120.368144,0.0,0.0,156855.0,151182.0,138358.0,123871.0,138787.0,162295.0,153311.0,129195.0,129661.0,144642.0,164007.0
95236,38.02973,-121.02389,5298.273,1456743.0,1104336.0,1024262.0,940557.0,1133261.0,6414703.0,7816227.0,1836396.0,1422830.0,3800661.0,1163635.0,1503402.0
95237,38.161879,-121.149837,266.607,774660.0,608752.0,585869.0,544294.0,680997.0,968793.0,1758055.0,1555889.0,880576.0,601833.0,637177.0,777799.0
95240,38.114388,-121.144658,2345.864,7451931.0,8443436.0,22226360.0,4519490.0,23574757.0,10429869.0,10461056.0,16495918.0,15356091.0,8828190.0,7368138.0,7842782.0
